Site.name,Site.ID,Site.Code,Depth,Reef.type,Photo Name,Anemone,Corallimorph,Bare rock,Acropora,Bleached Acropora,Bleached Coral,Colourful bleaching,Coral,Sponge,Halimeda,Other Algae,Turf,Crustose coralline algae,Rubble,Sand,Soft Coral,Dead Standing Coral,Other live,Diseased coral,Shadow,Tape,Wand,Sum.excl.TWS
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_04.jpg,0,0,56.7,26.7,0,0,0,0,10,0,0,0,0,0,0,0,6.7,0,0,0,0,0,100.1
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_05.jpg,0,0,66.7,3.3,0,0,0,16.7,3.3,0,0,0,0,10,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_06.jpg,0,0,66.7,10,0,0,0,3.3,3.3,0,0,0,0,10,0,0,6.7,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_07.jpg,0,0,40,3.3,0,0,0,36.7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_08.jpg,0,0,73.3,6.7,0,0,0,3.3,0,0,0,0,0,10,0,0,6.7,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_09.jpg,0,0,46.7,13.3,0,0,0,0,6.7,0,0,0,0,33.3,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_10.jpg,0,0,76.7,0,0,0,0,10,6.7,0,0,0,0,6.7,0,0,0,0,0,0,0,0,100.1
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_01.jpg,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_02.jpg,0,0,3.3,0,0,0,0,6.7,0,0,0,0,0,70,20,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_03.jpg,0,0,93.3,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_04.jpg,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_05.jpg,0,0,66.7,0,0,0,0,6.7,6.7,0,0,0,0,16.7,3.3,0,0,0,0,0,0,0,100.1
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_06.jpg,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_07.jpg,0,0,83.3,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_08.jpg,0,0,83.3,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_09.jpg,0,0,83.3,0,0,0,0,0,10,0,0,0,6.7,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep1_10.jpg,0,0,73.3,0,0,0,0,6.7,10,0,0,0,0,3.3,6.7,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_01.jpg,0,0,93.3,0,0,0,0,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_02.jpg,0,0,73.3,3.3,0,0,0,10,10,0,0,0,3.3,0,0,0,0,0,0,0,0,0,99.9
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_03.jpg,0,0,70,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_04.jpg,0,0,90,0,0,0,0,3.3,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_05.jpg,0,0,33.3,0,0,0,0,63.3,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,99.9
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_06.jpg,0,0,26.7,3.3,0,0,0,3.3,30,0,0,0,30,0,3.3,0,3.3,0,0,0,0,0,99.9
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_07.jpg,0,0,66.7,0,0,0,0,20,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_08.jpg,0,0,83.3,0,0,0,0,6.7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_09.jpg,0,0,76.7,3.3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_10m,10m,Channel,GC_10m_Rep2_10.jpg,0,0,96.7,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_01.jpg,0,0,0,10.3,0,0,0,27.6,0,0,0,20.7,0,20.7,20.7,0,0,0,0,0,3.3,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_02.jpg,0,0,30,10,0,0,0,40,0,0,0,0,0,10,10,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_03.jpg,0,0,46.7,16.7,0,0,0,33.3,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_04.jpg,0,0,0,3.3,0,0,0,10,0,0,0,0,0,86.7,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_05.jpg,0,0,37.9,0,0,0,0,58.6,0,0,0,0,0,0,3.4,0,0,0,0,0,3.3,0,99.9
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_06.jpg,0,0,40,3.3,0,0,0,10,13.3,0,0,0,0,10,23.3,0,0,0,0,0,0,0,99.9
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_07.jpg,0,0,70,0,0,0,0,26.7,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_08.jpg,0,0,16.7,13.3,0,0,0,36.7,0,0,0,0,0,16.7,13.3,0,3.3,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_09.jpg,0,0,89.7,0,0,0,0,10.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep1_10.jpg,0,0,13.3,10,0,0,0,40,0,0,0,0,0,30,6.7,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_01.jpg,0,0,67.9,17.9,0,0,0,7.1,0,0,0,0,0,3.6,3.6,0,0,0,0,6.7,0,0,100.1
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_02.jpg,0,0,43.3,0,0,0,0,40,0,0,0,0,0,16.7,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_03.jpg,0,0,40,10,0,0,0,40,3.3,0,0,3.3,0,0,3.3,0,0,0,0,0,0,0,99.9
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_04.jpg,0,0,23.3,6.7,0,0,0,66.7,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_05.jpg,0,0,34.5,3.4,0,0,0,27.6,0,0,0,0,0,27.6,6.9,0,0,0,0,3.3,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_06.jpg,0,0,73.3,0,0,0,0,16.7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_07.jpg,0,0,33.3,6.7,0,0,0,50,0,0,0,0,0,0,10,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_08.jpg,0,0,23.3,3.3,0,0,0,60,0,0,0,0,0,10,3.3,0,0,0,0,0,0,0,99.9
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_09.jpg,0,0,90,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Gaadhoo corner,GC,2022_GC_15m,15m,Channel,GC_15m_Rep2_10.jpg,0,0,65.5,3.4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,99.9
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_01.jpg,0,0,72.4,13.8,0,0,0,0,3.4,0,0,0,10.3,0,0,0,0,0,0,3.3,0,0,99.9
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_02.jpg,0,0,86.7,0,0,0,0,10,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_03.jpg,0,0,66.7,6.7,0,0,0,23.3,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_04.jpg,0,0,86.2,0,0,0,0,6.9,3.4,0,0,0,3.4,0,0,0,0,0,0,0,3.3,0,99.9
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_05.jpg,0,0,80,0,0,0,0,3.3,6.7,0,0,0,10,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_06.jpg,0,0,83.3,0,0,0,0,10,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_07.jpg,0,0,90,0,0,0,0,6.7,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_08.jpg,0,0,83.3,3.3,0,0,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_09.jpg,0,0,76.7,0,0,0,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep1_10.jpg,0,0,93.3,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_01.jpg,0,0,90,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_02.jpg,0,0,80,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_03.jpg,0,0,96.7,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_04.jpg,0,0,90,3.3,0,0,0,3.3,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,99.9
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_05.jpg,0,0,90,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_06.jpg,0,0,86.7,0,0,0,0,10,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_07.jpg,0,0,86.7,3.3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_08.jpg,0,0,96.7,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_09.jpg,0,0,66.7,0,0,0,0,16.7,10,0,0,0,6.7,0,0,0,0,0,0,0,0,0,100.1
Hassanhaa,HH,2022_HH_10m,10m,Thila,HH_10m_Rep2_10.jpg,0,0,89.7,0,0,0,0,6.9,3.4,0,0,0,0,0,0,0,0,0,0,0,3.3,0,100
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_01.jpg,0,0,10,10,0,0,0,30,13.3,0,0,3.3,0,0,0,0,33.3,0,0,0,0,0,99.9
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_02.jpg,0,0,14.8,29.6,0,0,0,22.2,11.1,3.7,0,0,0,7.4,0,0,11.1,0,0,10,0,0,99.9
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_03.jpg,0,0,14.3,3.6,0,0,0,32.1,21.4,0,0,7.1,7.1,7.1,0,0,7.1,0,0,6.7,0,0,99.8
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_04.jpg,0,0,22.2,25.9,0,0,0,18.5,7.4,3.7,0,11.1,0,11.1,0,0,0,0,0,10,0,0,99.9
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_05.jpg,0,0,6.7,0,0,0,0,43.3,10,0,0,16.7,0,13.3,0,0,10,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_06.jpg,0,0,0,4.2,0,0,0,33.3,33.3,0,0,12.5,0,0,0,0,16.7,0,0,20,0,0,100
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_07.jpg,0,0,21.4,10.7,0,0,0,35.7,17.9,0,0,0,10.7,0,0,0,3.6,0,0,3.3,3.3,0,100
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_08.jpg,0,0,39.3,25,0,0,0,7.1,10.7,0,0,3.6,3.6,3.6,3.6,0,3.6,0,0,6.7,0,0,100.1
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_09.jpg,0,0,6.7,26.7,0,0,0,36.7,3.3,0,0,23.3,0,0,3.3,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep1_10.jpg,0,0,3.7,3.7,0,0,0,14.8,3.7,0,0,14.8,0,18.5,40.7,0,0,0,0,10,0,0,99.9
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_01.jpg,0,0,0,27.6,0,0,0,31,27.6,0,0,3.4,0,0,0,0,10.3,0,0,3.3,0,0,99.9
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_02.jpg,0,0,10.3,34.5,0,0,0,37.9,0,0,0,0,0,0,0,0,10.3,6.9,0,3.3,0,0,99.9
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_03.jpg,0,0,3.3,83.3,0,0,0,3.3,0,0,0,0,0,3.3,3.3,0,3.3,0,0,0,0,0,99.8
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_04.jpg,0,0,0,0,0,0,0,70,10,0,0,0,0,6.7,3.3,0,10,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_05.jpg,0,0,3.6,28.6,0,0,0,35.7,14.3,0,0,0,0,0,3.6,0,14.3,0,0,6.7,0,0,100.1
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_06.jpg,0,0,3.8,11.5,0,0,0,57.7,11.5,0,0,0,0,0,0,0,15.4,0,0,13.3,0,0,99.9
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_07.jpg,0,0,6.9,17.2,0,0,0,37.9,31,0,0,0,0,0,6.9,0,0,0,0,0,3.3,0,99.9
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_08.jpg,0,0,13.3,20,0,0,0,3.3,26.7,0,0,0,0,13.3,10,0,13.3,0,0,0,0,0,99.9
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_09.jpg,0,0,3.3,6.7,0,0,0,13.3,16.7,0,0,3.3,0,56.7,0,0,0,0,0,0,0,0,100
Hassanhaa,HH,2022_HH_15m,5m,Thila,HH_5m_Rep2_10.jpg,0,0,6.9,24.1,0,0,0,6.9,24.1,0,0,13.8,0,6.9,0,6.9,10.3,0,0,3.3,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_01.jpg,0,0,6.7,23.3,0,0,0,36.7,0,0,0,0,0,6.7,23.3,0,3.3,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_02.jpg,0,0,0,23.3,0,0,0,10,0,0,0,0,0,13.3,50,0,3.3,0,0,0,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_03.jpg,0,0,6.7,23.3,0,0,0,10,3.3,0,0,0,0,36.7,20,0,0,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_04.jpg,0,0,14.3,21.4,0,0,0,21.4,25,0,0,0,0,10.7,7.1,0,0,0,0,6.7,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_05.jpg,0,0,0,16.7,0,0,0,6.7,0,0,0,0,0,53.3,23.3,0,0,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_06.jpg,0,0,6.7,60,0,0,0,13.3,10,0,0,0,0,6.7,0,0,3.3,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_07.jpg,0,0,0,26.7,0,0,0,53.3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_08.jpg,0,0,6.9,13.8,0,0,0,24.1,10.3,0,0,0,0,20.7,17.2,0,6.9,0,0,3.3,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_09.jpg,0,0,13.3,16.7,3.3,0,0,23.3,6.7,0,0,0,0,0,36.7,0,0,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep1_10.jpg,0,0,3.3,10,3.3,0,0,23.3,6.7,0,0,0,0,43.3,3.3,0,0,6.7,0,0,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_01.jpg,0,0,3.3,6.7,13.3,0,0,36.7,3.3,0,0,3.3,0,20,13.3,0,0,0,0,0,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_02.jpg,0,0,3.3,26.7,0,0,0,10,0,0,0,0,0,60,0,0,0,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_03.jpg,0,0,0,6.7,0,0,0,23.3,16.7,0,0,0,0,30,23.3,0,0,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_04.jpg,0,0,0,0,0,0,0,3.3,0,0,0,0,0,83.3,13.3,0,0,0,0,0,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_05.jpg,0,0,0,17.2,0,0,0,13.8,10.3,0,0,0,0,51.7,3.4,0,3.4,0,0,0,3.3,0,99.8
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_06.jpg,0,0,6.7,40,13.3,0,0,6.7,26.7,0,0,0,0,3.3,0,0,3.3,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_07.jpg,0,0,3.3,50,0,0,0,23.3,13.3,0,0,0,0,0,10,0,0,0,0,0,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_08.jpg,0,0,0,30,0,0,0,30,3.3,0,0,0,0,0,36.7,0,0,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_09.jpg,0,0,13.3,23.3,0,0,0,16.7,30,0,0,0,0,3.3,6.7,0,6.7,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_10m,10m,Thila,RDH_10m_Rep2_10.jpg,0,0,0,30,0,0,0,20,16.7,0,0,0,0,20,13.3,0,0,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_01.jpg,0,0,30,16.7,0,0,0,30,0,0,0,0,0,20,0,0,3.3,0,0,0,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_02.jpg,0,0,0,13.8,0,0,0,31,0,0,0,0,0,3.4,51.7,0,0,0,0,3.3,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_03.jpg,0,0,0,46.4,0,0,0,17.9,0,0,0,0,0,7.1,25,0,3.6,0,0,6.7,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_04.jpg,0,0,0,14.3,7.1,0,0,28.6,0,0,0,14.3,0,14.3,21.4,0,0,0,0,6.7,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_05.jpg,0,0,46.4,3.6,0,0,0,25,0,0,0,7.1,0,14.3,0,0,3.6,0,0,6.7,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_06.jpg,0,0,48.3,34.5,0,0,0,3.4,0,0,0,0,0,6.9,0,0,6.9,0,0,3.3,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_07.jpg,0,0,30,3.3,0,0,0,20,6.7,0,0,13.3,0,23.3,0,0,3.3,0,0,0,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_08.jpg,0,0,3.4,13.8,0,0,0,24.1,0,0,0,3.4,0,37.9,0,0,17.2,0,0,3.3,0,0,99.8
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_09.jpg,0,0,20.7,0,0,0,0,27.6,0,0,0,3.4,0,27.6,17.2,0,3.4,0,0,3.3,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep1_10.jpg,0,0,14.3,7.1,0,0,0,46.4,0,0,0,0,0,17.9,10.7,0,3.6,0,0,3.3,3.3,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_01.jpg,0,0,17.9,25,0,0,0,17.9,10.7,0,0,0,0,0,14.3,0,14.3,0,0,6.7,0,0,100.1
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_02.jpg,0,0,17.2,6.9,31,0,0,20.7,0,0,0,0,0,17.2,0,0,6.9,0,0,3.3,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_03.jpg,0,0,32.1,3.6,35.7,0,0,21.4,0,0,0,0,0,3.6,3.6,0,0,0,0,6.7,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_04.jpg,0,0,31,6.9,0,0,0,20.7,0,0,0,0,0,20.7,17.2,0,3.4,0,0,3.3,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_05.jpg,0,0,28.6,38.1,0,0,0,23.8,0,0,0,0,0,4.8,0,0,4.8,0,0,30,0,0,100.1
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_06.jpg,0,0,21.4,3.6,0,0,0,35.7,0,0,0,0,0,39.3,0,0,0,0,0,6.7,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_07.jpg,0,0,4,36,8,0,0,16,0,0,0,0,0,8,28,0,0,0,0,16.7,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_08.jpg,0,0,19.2,34.6,0,0,0,23.1,0,0,0,0,0,15.4,3.8,0,3.8,0,0,13.3,0,0,99.9
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_09.jpg,0,0,0,46.2,0,0,0,11.5,0,0,0,0,0,15.4,26.9,0,0,0,0,13.3,0,0,100
Rahdhashuhaa,RDH,2022_RDH_15m,15m,Thila,RDH_15m_Rep2_10.jpg,0,0,64.3,0,0,0,0,7.1,14.3,0,0,0,0,7.1,0,0,7.1,0,0,6.7,0,0,99.9
Gaadhoo inside,GI,2022_GI_10m,10m,Inner,GI_10m_Rep1_01.jpg,0,0,6.7,0,0,0,0,13.3,0,0,0,0,0,80,0,0,0,0,0,0,0,0,100
Gaadhoo inside,GI,2022_GI_10m,10m,Inner,GI_10m_Rep1_02.jpg,0,0,16.7,0,0,0,0,13.3,0,0,0,0,0,70,0,0,0,0,0,0,0,0,100
Gaadhoo inside,GI,2022_GI_10m,10m,Inner,GI_10m_Rep1_03.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,100
Gaadhoo inside,GI,2022_GI_10m,10m,Inner,GI_10m_Rep1_04.jpg,0,0,43.3,3.3,0,0,0,36.7,0,0,0,0,0,13.3,3.3,0,0,0,0,0,0,0,99.9
Gaadhoo inside,GI,2022_GI_10m,10m,Inner,GI_10m_Rep1_05.jpg,0,0,16.7,0,0,0,0,53.3,0,0,0,0,0,26.7,3.3,0,0,0,0,0,0,0,100
Gaadhoo inside,GI,2022_GI_10m,10m,Inner,GI_10m_Rep1_06.jpg,0,0,63.3,0,0,0,0,23.3,10,3.3,0,0,0,0,0,0,0,0,0,0,0,0,99.9
Gaadhoo inside,GI,2022_GI_10m,10m,Inner,GI_10m_Rep1_07.jpg,0,0,36.7,0,0,0,0,50,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,100
Gaadhoo inside,GI,2022_GI_10m,10m,Inner,GI_10m_Rep1_08.jpg,0,0,41.4,0,0,0,0,44.8,0,10.3,0,0,0,3.4,0,0,0,0,0,0,3.3,0,99.9
Gaadhoo inside,GI,2022_GI_10m,10m,Inner,GI_10m_Rep1_09.jpg,0,0,20,6.7,0,0,0,40,0,0,0,0,0,33.3,0,0,0,0,0,0,0,0,100
